item_id,accuracy,complexity,convexity-qmw,convexity-quw,type,beta,optimality,base_item_id
20,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,5400.423818806604,0.0,20
21,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,5289.075166367006,0.0,21
22,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,5180.022356404994,0.0,22
23,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,5073.218052086508,0.0,23
24,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4968.6158925921245,0.0,24
25,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4866.170472993132,0.0,25
26,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4765.837324542419,0.0,26
27,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4667.572895371857,0.0,27
28,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4571.334531587653,0.0,28
29,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4477.08045875539,0.0,29
30,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4384.769763766978,0.0,30
31,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4294.362377081319,0.0,31
32,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4205.819055331253,0.0,32
33,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4119.101364289118,0.0,33
34,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,4034.17166218344,0.0,34
35,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3950.9930833597123,0.0,35
36,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3869.5295222780483,0.0,36
37,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3789.7456178406987,0.0,37
38,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3711.6067380428008,0.0,38
39,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3635.0789649396006,0.0,39
40,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3560.1290799235394,0.0,40
41,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3486.724549305039,0.0,41
42,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3414.833510190459,0.0,42
43,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3344.4247566513127,0.0,43
44,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3275.4677261786555,0.0,44
45,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3207.932486416688,0.0,45
46,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3141.789722169966,0.0,46
47,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3077.0107226785017,0.0,47
48,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,3013.567369155163,0.0,48
49,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2951.4321225801036,0.0,49
50,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2890.5780117468503,0.0,50
51,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2830.978621554791,0.0,51
52,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2772.608081543163,0.0,52
53,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2715.4410546613435,0.0,53
54,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2659.4527262707547,0.0,54
55,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2604.6187933735278,0.0,55
56,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2550.915454063197,0.0,56
57,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2498.31939719297,0.0,57
58,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2446.80779225701,0.0,58
59,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2396.358279480307,0.0,59
60,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2346.94896011293,0.0,60
61,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2298.5583869243965,0.0,61
62,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2251.1655548939843,0.0,62
63,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2204.7498920930457,0.0,63
64,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2159.2912507553124,0.0,64
65,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2114.769898531266,0.0,65
66,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2071.1665099229085,0.0,66
67,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,2028.4621578950564,0.0,67
68,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1986.6383056596505,0.0,68
69,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1945.6767986294585,0.0,69
70,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1905.5598565376374,0.0,70
71,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1866.2700657198218,0.0,71
72,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1827.7903715553443,0.0,72
73,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1790.1040710642635,0.0,73
74,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1753.1948056570734,0.0,74
75,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1717.0465540339007,0.0,75
76,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1681.6436252300684,0.0,76
77,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1646.9706518051114,0.0,77
78,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1613.0125831721627,0.0,78
79,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1579.754679064921,0.0,79
80,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1547.1825031393137,0.0,80
81,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1515.2819167070554,0.0,81
82,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1484.0390725984412,0.0,82
83,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1453.4404091516815,0.0,83
84,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1423.4726443261343,0.0,84
85,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1394.1227699369476,0.0,85
86,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1365.3780460085718,0.0,86
87,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1337.225995244663,0.0,87
88,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1309.654397612057,0.0,88
89,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1282.6512850363658,0.0,89
90,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1256.2049362069736,0.0,90
91,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1230.303871489147,0.0,91
92,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1204.9368479410223,0.0,92
93,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1180.0928544333613,0.0,93
94,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1155.761106869931,0.0,94
95,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1131.931043506406,0.0,95
96,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1108.592320365814,0.0,96
97,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1085.7348067485061,0.0,97
98,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1063.3485808346823,0.0,98
99,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1041.42392537761,0.0,99
100,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,1019.9513234856413,0.0,100
101,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,998.9214544911727,0.0,101
102,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,978.3251899048199,0.0,102
103,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,958.1535894529732,0.0,103
104,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,938.3978971970774,0.0,104
105,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,919.0495377329262,0.0,105
106,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,900.1001124682996,0.0,106
107,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,881.5413959773736,0.0,107
108,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,863.365332430294,0.0,108
109,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,845.5640320963487,0.0,109
110,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,828.129767919259,0.0,110
111,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,811.0549721630822,0.0,111
112,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,794.33223312725,0.0,112
113,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,777.9542919293699,0.0,113
114,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,761.9140393543286,0.0,114
115,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,746.2045127683832,0.0,115
116,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,730.8188930968779,0.0,116
117,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,715.75050186426,0.0,117
118,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,700.992798295142,0.0,118
119,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,686.5393764751364,0.0,119
120,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,672.383962570212,0.0,120
121,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,658.5204121034017,0.0,121
122,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,644.9427072876567,0.0,122
123,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,631.6449544136801,0.0,123
124,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,618.6213812916417,0.0,124
125,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,605.8663347456169,0.0,125
126,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,593.3742781597042,0.0,126
127,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,581.1397890747354,0.0,127
128,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,569.1575568345265,0.0,128
129,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,557.4223802806716,0.0,129
130,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,545.9291654948672,0.0,130
131,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,534.672923587773,0.0,131
132,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,523.6487685334768,0.0,132
133,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,512.8519150486079,0.0,133
134,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,502.2776765151689,0.0,134
135,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,491.9214629462101,0.0,135
136,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,481.7787789934395,0.0,136
137,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,471.84522199591373,0.0,137
138,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,462.1164800689671,0.0,138
139,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,452.58833023253914,0.0,139
140,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,443.2566365780923,0.0,140
141,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,434.11734847333383,0.0,141
142,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,425.16649880393953,0.0,142
143,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,416.4002022515442,0.0,143
144,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,407.81465360722945,0.0,144
145,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,399.4061261197852,0.0,145
146,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,391.17096987803245,0.0,146
147,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,383.105610226495,0.0,147
148,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,375.20654621373865,0.0,148
149,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,367.47034907270654,0.0,149
150,1.0996047002247218,3.4594316186372978,1.0000000000000007,1.0000000000000007,optimal,359.89366073238443,0.0,150
151,1.0996047002247218,3.4594316186372973,1.0000000000000007,1.0000000000000007,optimal,352.47319236015204,0.0,151
152,1.0996047002247218,3.4594316186372973,1.0000000000000007,1.0000000000000007,optimal,345.20572293419605,0.0,152
153,1.0996047002247218,3.459431618637296,1.0000000000000007,1.0000000000000007,optimal,338.088097845347,0.0,153
154,1.0996047002247216,3.4594316186372946,1.0000000000000004,1.0000000000000004,optimal,331.1172275277531,0.0,154
155,1.0996047002247216,3.459431618637291,1.0000000000000007,1.0000000000000007,optimal,324.2900861177861,0.0,155
156,1.0996047002247216,3.4594316186372858,1.0000000000000007,1.0000000000000007,optimal,317.6037101405921,0.0,156
157,1.0996047002247213,3.4594316186372733,1.0000000000000007,1.0000000000000007,optimal,311.0551972237328,0.0,157
158,1.0996047002247213,3.459431618637251,1.0000000000000007,1.0000000000000007,optimal,304.6417048373434,0.0,158
159,1.0996047002247211,3.4594316186372085,1.0000000000000007,1.0000000000000007,optimal,298.3604490602674,0.0,159
160,1.0996047002247211,3.459431618637127,1.0000000000000007,1.0000000000000007,optimal,292.20870337163484,0.0,160
161,1.0996047002247205,3.459431618636976,1.0000000000000007,1.0000000000000007,optimal,286.1837974673534,0.0,161
162,1.0996047002247193,3.4594316186367005,1.0000000000000007,1.0000000000000007,optimal,280.28311610100155,0.0,162
163,1.0996047002247176,3.459431618636204,1.0000000000000007,1.0000000000000007,optimal,274.50409794862384,0.0,163
164,1.0996047002247145,3.459431618635318,1.0000000000000007,1.0000000000000007,optimal,268.8442344969295,0.0,164
165,1.0996047002247087,3.459431618633761,1.0000000000000004,1.0000000000000004,optimal,263.30106895441406,0.0,165
166,1.099604700224698,3.459431618631056,1.0000000000000007,1.0000000000000007,optimal,257.87219518493737,0.0,166
167,1.0996047002246803,3.459431618626414,1.0000000000000004,1.0000000000000004,optimal,252.55525666328126,0.0,167
168,1.0996047002246483,3.459431618618539,1.0000000000000007,1.0000000000000007,optimal,247.3479454522502,0.0,168
169,1.0996047002245946,3.4594316186053358,1.0000000000000007,1.0000000000000007,optimal,242.248001200857,0.0,169
170,1.0996047002245033,3.4594316185834466,1.0000000000000007,1.0000000000000007,optimal,237.25321016316767,0.0,170
171,1.09960470022435,3.4594316185475593,1.0000000000000007,1.0000000000000007,optimal,232.36140423737405,0.0,171
172,1.0996047002240967,3.4594316184893525,1.0000000000000007,1.0000000000000007,optimal,227.5704600246807,0.0,172
173,1.099604700223682,3.459431618395948,1.0000000000000007,1.0000000000000007,optimal,222.87829790759616,0.0,173
174,1.0996047002230087,3.4594316182476095,1.0000000000000007,1.0000000000000007,optimal,218.282881147227,0.0,174
175,1.0996047002219282,3.4594316180144133,1.0000000000000004,1.0000000000000004,optimal,213.7822149991865,0.0,175
176,1.0996047002202112,3.4594316176514504,1.0000000000000007,1.0000000000000007,optimal,209.37434584772961,0.0,176
177,1.0996047002175091,3.4594316170919948,1.0000000000000007,1.0000000000000007,optimal,205.05736035774322,0.0,177
178,1.0996047002132971,3.4594316162378718,1.0000000000000007,1.0000000000000007,optimal,200.82938464421858,0.0,178
179,1.0996047002067926,3.4594316149460074,1.0000000000000007,1.0000000000000007,optimal,196.68858345885027,0.0,179
180,1.0996047001968388,3.459431613009864,1.0000000000000007,1.0000000000000007,optimal,192.63315939340458,0.0,180
181,1.0996047001817426,3.4594316101340072,1.0000000000000007,1.0000000000000007,optimal,188.66135209951398,0.0,181
182,1.0996047001590479,3.459431605899653,1.0000000000000007,1.0000000000000007,optimal,184.77143752455868,0.0,182
183,1.0996047001252218,3.459431599718385,1.0000000000000004,1.0000000000000004,optimal,180.96172716330182,0.0,183
184,1.0996047000752254,3.4594315907705817,1.0000000000000007,1.0000000000000007,optimal,177.2305673249566,0.0,184
185,1.0996047000019358,3.4594315779242066,1.0000000000000007,1.0000000000000007,optimal,173.5763384153635,0.0,185
186,1.0996046998953621,3.459431559628681,1.0000000000000007,1.0000000000000007,optimal,169.99745423396982,0.0,186
187,1.0996046997416071,3.459431533777357,1.0000000000000007,1.0000000000000007,optimal,166.49236128530256,0.0,187
188,1.099604699521489,3.459431497530849,1.0000000000000007,1.0000000000000007,optimal,163.05953810463964,0.0,188
189,1.0996046992087394,3.4594314470919767,1.0000000000000007,1.0000000000000007,optimal,159.69749459758287,0.0,189
190,1.0996046987676533,3.4594313774214136,1.0000000000000007,1.0000000000000007,optimal,156.40477139324938,0.0,190
191,1.0996046981500598,3.4594312818813506,1.0000000000000007,1.0000000000000007,optimal,153.1799392107988,0.0,191
192,1.099604697291442,3.459431151792485,1.0000000000000004,1.0000000000000004,optimal,150.02159823902113,0.0,192
193,1.0996046961059993,3.4594309758875914,1.0000000000000007,1.0000000000000007,optimal,146.92837752871773,0.0,193
194,1.0996046944804196,3.4594307396427038,1.0000000000000009,1.0000000000000009,optimal,143.89893439760925,0.0,194
195,1.0996046922660772,3.459430424464719,1.0000000000000007,1.0000000000000007,optimal,140.9319538475147,0.0,195
196,1.0996046892693199,3.4594300067119557,1.0000000000000007,1.0000000000000007,optimal,138.02614799354615,0.0,196
197,1.0996046852394756,3.459429456521996,1.0000000000000004,1.0000000000000004,optimal,135.18025550507386,0.0,197
198,1.0996046798541292,3.4594287364190355,1.0000000000000004,1.0000000000000004,optimal,132.3930410582167,0.0,198
199,1.0996046727011761,3.459427799671032,1.0000000000000007,1.0000000000000007,optimal,129.6632947996222,0.0,199
200,1.0996046632570877,3.4594265883652686,1.0000000000000007,1.0000000000000007,optimal,126.98983182130256,0.0,200
201,1.0996046508607553,3.4594250311696237,1.0000000000000004,1.0000000000000004,optimal,124.37149164629808,0.0,201
202,1.0996046346822128,3.4594230407458495,1.0000000000000007,1.0000000000000007,optimal,121.80713772494657,0.0,202
203,1.0996046136854507,3.4594205107807325,1.0000000000000007,1.0000000000000007,optimal,119.29565694153767,0.0,203
204,1.0996045865844897,3.4594173126010226,1.0000000000000007,1.0000000000000007,optimal,116.83595913114044,0.0,204
205,1.099604551791772,3.459413291338656,1.0000000000000007,1.0000000000000007,optimal,114.42697660639212,0.0,205
206,1.0996045073578804,3.459408261614033,1.0000000000000004,1.0000000000000004,optimal,112.06766369404487,0.0,206
207,1.0996044509015128,3.459402002706981,1.0000000000000004,1.0000000000000004,optimal,109.7569962810672,0.0,207
208,1.0996043795285733,3.459394253187468,1.0000000000000007,1.0000000000000007,optimal,107.49397137010479,0.0,208
209,1.0996042897391765,3.4593847049812045,1.0000000000000007,1.0000000000000007,optimal,105.27760664410707,0.0,209
210,1.099604177321287,3.459372996848857,1.0000000000000004,1.0000000000000004,optimal,103.10694003992984,0.0,210
211,1.099604037229683,3.4593587072615826,1.0000000000000007,1.0000000000000007,optimal,100.9810293307306,0.0,211
212,1.099603863448841,3.459341346659962,1.0000000000000007,1.0000000000000007,optimal,98.89895171697316,0.0,212
213,1.0996036488383323,3.459320349087995,1.0000000000000004,1.0000000000000004,optimal,96.85980342586618,0.0,213
214,1.0996033849592284,3.4592950631984483,1.0000000000000007,1.0000000000000007,optimal,94.86269931905976,0.0,214
215,1.0996030618800021,3.4592647426304373,1.0000000000000004,1.0000000000000004,optimal,92.90677250843152,0.0,215
216,1.0996026679603499,3.4592285357644563,1.0000000000000007,1.0000000000000007,optimal,90.99117397979388,0.0,216
217,1.0996021896113082,3.4591854748640998,1.0000000000000007,1.0000000000000007,optimal,89.11507222436072,0.0,217
218,1.099601611030009,3.4591344646171462,1.0000000000000007,1.0000000000000007,optimal,87.27765287781173,0.0,218
219,1.0996009139073493,3.4590742700916013,1.0000000000000007,1.0000000000000007,optimal,85.47811836679954,0.0,219
220,1.0996000771067913,3.4590035041244778,1.0000000000000007,1.0000000000000007,optimal,83.71568756274498,0.0,220
221,1.099599076312456,3.4589206141625755,1.0000000000000007,1.0000000000000007,optimal,81.98959544277031,0.0,221
222,1.099597883644587,3.458823868575308,1.0000000000000007,1.0000000000000007,optimal,80.29909275762421,0.0,222
223,1.0995964672403824,3.4587113424597593,1.0000000000000007,1.0000000000000007,optimal,78.64344570645277,0.0,223
224,1.09959479079809,3.4585809029578143,1.0000000000000004,1.0000000000000004,optimal,77.02193561827703,0.0,224
225,1.099592813082179,3.4584301941044577,1.0000000000000009,1.0000000000000009,optimal,75.43385864003731,0.0,225
226,1.0995904873872702,3.4582566212255417,1.0000000000000007,1.0000000000000007,optimal,73.87852543107027,0.0,226
227,1.099587760958414,3.4580573349026533,1.0000000000000009,1.0000000000000009,optimal,72.35526086388462,0.0,227
228,1.0995845743651878,3.457829214522513,1.0000000000000007,1.0000000000000007,optimal,70.86340373110701,0.0,228
229,1.0995808608269868,3.4575688514289333,1.0000000000000009,1.0000000000000009,optimal,69.40230645847019,0.0,229
230,1.0995765454867914,3.4572725316971136,1.0000000000000004,1.0000000000000004,optimal,67.9713348237184,0.0,230
231,1.0995715446306331,3.4569362185532495,1.0000000000000007,1.0000000000000007,optimal,66.56986768130926,0.0,231
232,1.0995657648499484,3.4565555344674315,1.0000000000000004,1.0000000000000004,optimal,65.19729669279124,0.0,232
233,1.0995591021440154,3.456125742954877,1.0000000000000007,1.0000000000000007,optimal,63.85302606274084,0.0,233
234,1.0995514409597293,3.4556417301298,1.0000000000000004,1.0000000000000004,optimal,62.53647228014392,0.0,234
235,1.0995426531661052,3.4550979860680497,1.0000000000000007,1.0000000000000007,optimal,61.247063865109844,0.0,235
236,1.0995325969610839,3.454488586048744,1.0000000000000007,1.0000000000000007,optimal,59.98424112080745,0.0,236
237,1.0995211157085105,3.4538071717619063,1.0000000000000007,1.0000000000000007,optimal,58.74745589051613,0.0,237
238,1.0995080367035275,3.453046932588011,1.0000000000000009,1.0000000000000009,optimal,57.536171319686154,0.0,238
239,1.0994931698651118,3.4522005870765256,1.0000000000000007,1.0000000000000007,optimal,56.34986162290456,0.0,239
240,1.0994763063550776,3.4512603647734075,1.0000000000000007,1.0000000000000007,optimal,55.18801185566644,0.0,240
241,1.0994572166214316,3.450217961430812,1.0000000000000007,1.0000000000000007,optimal,54.05011769085131,0.0,241
242,1.0994356506244225,3.4490646176843636,1.0000000000000007,1.0000000000000007,optimal,52.93568519980889,0.0,242
243,1.0994113338726224,3.447790973469593,1.0000000000000007,1.0000000000000007,optimal,51.844230637957914,0.0,243
244,1.0993839671873584,3.4463871319941024,1.0000000000000007,1.0000000000000007,optimal,50.775280234806125,0.0,244
245,1.099353224638369,3.4448426280535274,1.0000000000000007,1.0000000000000007,optimal,49.728369988299306,0.0,245
246,1.0993187517492604,3.443146416266345,1.0000000000000007,1.0000000000000007,optimal,48.703045463410774,0.0,246
247,1.0992801636495586,3.441286861342144,1.0000000000000007,1.0000000000000007,optimal,47.69886159488374,0.0,247
